zone_id,hour_bucket,predicted_EIS,p_occur,zone_lat,zone_lon
12.875_77.595,2024-04-09 20:00:00+00:00,0.0029584924,0.00022226179,12.875,77.595
12.87_77.655,2024-04-09 20:00:00+00:00,0.0028920986,0.00021885741,12.87,77.655
12.885_77.64,2024-04-09 20:00:00+00:00,0.003060172,0.00021945419,12.885,77.64
12.895_77.635,2024-04-09 20:00:00+00:00,0.002976005,0.00022033685,12.895,77.635
12.89_77.64,2024-04-09 20:00:00+00:00,0.003816641,0.00027726145,12.89,77.64
12.905_77.63,2024-04-09 20:00:00+00:00,0.004071073,0.00026731225,12.905,77.63
12.915_77.575,2024-04-09 20:00:00+00:00,0.002472011,0.0001916757,12.915,77.575
12.915_77.605,2024-04-09 20:00:00+00:00,0.002074495,0.00016005487,12.915,77.605
12.915_77.635,2024-04-09 20:00:00+00:00,0.0029400152,0.00025159065,12.915,77.635
12.91_77.6,2024-04-09 20:00:00+00:00,0.0028068917,0.00021786055,12.91,77.6
12.91_77.635,2024-04-09 20:00:00+00:00,0.0036360282,0.0002821481,12.91,77.635
12.91_77.64,2024-04-09 20:00:00+00:00,0.0030847918,0.00023943014,12.91,77.64
12.925_77.585,2024-04-09 20:00:00+00:00,0.0035569582,0.00018065856,12.925,77.585
12.925_77.62,2024-04-09 20:00:00+00:00,0.0025074033,0.00017694378,12.925,77.62
12.925_77.675,2024-04-09 20:00:00+00:00,0.003309803,0.00021494961,12.925,77.675
12.925_77.68,2024-04-09 20:00:00+00:00,0.005114966,0.0002631761,12.925,77.68
12.935_77.585,2024-04-09 20:00:00+00:00,0.004057833,0.00031035033,12.935,77.585
12.935_77.615,2024-04-09 20:00:00+00:00,0.16331965,0.010044087,12.935,77.615
12.935_77.69,2024-04-09 20:00:00+00:00,0.028619332,0.0010255406,12.935,77.69
12.93_77.58,2024-04-09 20:00:00+00:00,0.006537929,0.00020362413,12.93,77.58
12.93_77.585,2024-04-09 20:00:00+00:00,0.0051361723,0.0002591012,12.93,77.585
12.93_77.68,2024-04-09 20:00:00+00:00,0.003411742,0.00024466633,12.93,77.68
12.93_77.685,2024-04-09 20:00:00+00:00,0.007350167,0.00022789527,12.93,77.685
12.93_77.69,2024-04-09 20:00:00+00:00,0.002546399,0.00019697775,12.93,77.69
12.945_77.57,2024-04-09 20:00:00+00:00,0.016992198,0.0011221397,12.945,77.57
12.945_77.595,2024-04-09 20:00:00+00:00,0.0057430835,0.00027748648,12.945,77.595
12.945_77.7,2024-04-09 20:00:00+00:00,0.0020499907,0.00014900306,12.945,77.7
12.94_77.585,2024-04-09 20:00:00+00:00,0.009172833,0.00025527427,12.94,77.585
12.94_77.695,2024-04-09 20:00:00+00:00,0.018143293,0.0009949484,12.94,77.695
12.94_77.7,2024-04-09 20:00:00+00:00,0.0027973847,0.00022126948,12.94,77.7
12.955_77.545,2024-04-09 20:00:00+00:00,0.0071548745,0.00040058742,12.955,77.545
12.955_77.585,2024-04-09 20:00:00+00:00,0.0032658703,0.0002110504,12.955,77.585
12.955_77.7,2024-04-09 20:00:00+00:00,0.004269583,0.0003253434,12.955,77.7
12.95_77.54,2024-04-09 20:00:00+00:00,0.0031822028,0.0002484472,12.95,77.54
12.95_77.7,2024-04-09 20:00:00+00:00,0.0103948135,0.000323774,12.95,77.7
12.965_77.535,2024-04-09 20:00:00+00:00,0.0025153863,0.00017015335,12.965,77.535
12.965_77.54,2024-04-09 20:00:00+00:00,0.015893426,0.00084416283,12.965,77.54
12.965_77.555,2024-04-09 20:00:00+00:00,0.0039795367,0.00026019462,12.965,77.555
12.965_77.575,2024-04-09 20:00:00+00:00,0.36761463,0.0106808515,12.965,77.575
12.965_77.58,2024-04-09 20:00:00+00:00,0.023602528,0.0010228046,12.965,77.58
12.965_77.585,2024-04-09 20:00:00+00:00,0.02265239,0.0011131661,12.965,77.585
12.965_77.64,2024-04-09 20:00:00+00:00,0.0030331109,0.00020608048,12.965,77.64
12.965_77.715,2024-04-09 20:00:00+00:00,0.0021476583,0.00016569969,12.965,77.715
12.965_77.72,2024-04-09 20:00:00+00:00,0.008392397,0.0005246819,12.965,77.72
12.96_77.51,2024-04-09 20:00:00+00:00,0.0029196916,0.00022804528,12.96,77.51
12.96_77.53,2024-04-09 20:00:00+00:00,0.0024888727,0.00015310403,12.96,77.53
12.96_77.575,2024-04-09 20:00:00+00:00,0.017163407,0.0009787467,12.96,77.575
12.96_77.58,2024-04-09 20:00:00+00:00,0.015838798,0.00091148575,12.96,77.58
12.96_77.585,2024-04-09 20:00:00+00:00,0.003255266,0.000235659,12.96,77.585
12.96_77.595,2024-04-09 20:00:00+00:00,0.0021078542,0.00017360404,12.96,77.595
12.96_77.6,2024-04-09 20:00:00+00:00,0.0026716727,0.00020816037,12.96,77.6
12.96_77.645,2024-04-09 20:00:00+00:00,0.0027594988,0.00019840467,12.96,77.645
12.96_77.65,2024-04-09 20:00:00+00:00,0.00415387,0.00030756913,12.96,77.65
12.96_77.7,2024-04-09 20:00:00+00:00,0.0030376327,0.00021788775,12.96,77.7
12.96_77.715,2024-04-09 20:00:00+00:00,0.0030549832,0.00022847117,12.96,77.715
12.975_77.54,2024-04-09 20:00:00+00:00,0.0025251897,0.00019533711,12.975,77.54
12.975_77.545,2024-04-09 20:00:00+00:00,0.022281492,0.001078863,12.975,77.545
12.975_77.55,2024-04-09 20:00:00+00:00,0.01958365,0.0010727425,12.975,77.55
12.975_77.56,2024-04-09 20:00:00+00:00,0.01999691,0.0011573463,12.975,77.56
12.975_77.57,2024-04-09 20:00:00+00:00,0.012544516,0.0006795002,12.975,77.57
12.975_77.575,2024-04-09 20:00:00+00:00,0.14145505,0.002603444,12.975,77.575
12.975_77.58,2024-04-09 20:00:00+00:00,0.11514291,0.0023309416,12.975,77.58
12.975_77.59,2024-04-09 20:00:00+00:00,0.002682518,0.00019782683,12.975,77.59
12.975_77.61,2024-04-09 20:00:00+00:00,0.003589735,0.00028010868,12.975,77.61
12.975_77.615,2024-04-09 20:00:00+00:00,0.0029551098,0.00021255492,12.975,77.615
12.975_77.62,2024-04-09 20:00:00+00:00,0.004126223,0.0002707679,12.975,77.62
12.975_77.625,2024-04-09 20:00:00+00:00,0.0034684492,0.0002668389,12.975,77.625
12.97_77.535,2024-04-09 20:00:00+00:00,0.0038860734,0.00018916668,12.97,77.535
12.97_77.545,2024-04-09 20:00:00+00:00,0.0023215176,0.00017838947,12.97,77.545
12.97_77.575,2024-04-09 20:00:00+00:00,0.024715643,0.0012115563,12.97,77.575
12.97_77.58,2024-04-09 20:00:00+00:00,0.0034196982,0.00023330686,12.97,77.58
12.97_77.59,2024-04-09 20:00:00+00:00,0.0036501712,0.00028603262,12.97,77.59
12.97_77.595,2024-04-09 20:00:00+00:00,0.003069246,0.0002338982,12.97,77.595
12.97_77.6,2024-04-09 20:00:00+00:00,0.0032193395,0.00019695635,12.97,77.6
12.97_77.605,2024-04-09 20:00:00+00:00,0.0039994805,0.00030525608,12.97,77.605
12.97_77.62,2024-04-09 20:00:00+00:00,0.0034682925,0.00026015865,12.97,77.62
12.97_77.64,2024-04-09 20:00:00+00:00,0.004778437,0.00035855302,12.97,77.64
12.97_77.645,2024-04-09 20:00:00+00:00,0.0027413834,0.00019015025,12.97,77.645
12.97_77.66,2024-04-09 20:00:00+00:00,0.0028364714,0.00020450204,12.97,77.66
12.97_77.71,2024-04-09 20:00:00+00:00,0.0025309736,0.00019813584,12.97,77.71
12.985_77.55,2024-04-09 20:00:00+00:00,0.0039665215,0.00020207606,12.985,77.55
12.985_77.555,2024-04-09 20:00:00+00:00,0.007500096,0.00035204858,12.985,77.555
12.985_77.575,2024-04-09 20:00:00+00:00,0.0026322196,0.00020946826,12.985,77.575
12.985_77.58,2024-04-09 20:00:00+00:00,0.0032023082,0.00023114584,12.985,77.58
12.985_77.6,2024-04-09 20:00:00+00:00,0.0024164992,0.00016634208,12.985,77.6
12.985_77.605,2024-04-09 20:00:00+00:00,0.032086633,0.0012814221,12.985,77.605
12.985_77.61,2024-04-09 20:00:00+00:00,0.017404327,0.000804071,12.985,77.61
12.98_77.555,2024-04-09 20:00:00+00:00,0.0031919929,0.0002382292,12.98,77.555
12.98_77.56,2024-04-09 20:00:00+00:00,0.002999964,0.00023873284,12.98,77.56
12.98_77.575,2024-04-09 20:00:00+00:00,0.10086089,0.0026873348,12.98,77.575
12.98_77.58,2024-04-09 20:00:00+00:00,0.025675708,0.0009766918,12.98,77.58
12.98_77.6,2024-04-09 20:00:00+00:00,0.013035121,0.00077448937,12.98,77.6
12.98_77.605,2024-04-09 20:00:00+00:00,0.028991405,0.0011921359,12.98,77.605
12.98_77.61,2024-04-09 20:00:00+00:00,0.06665636,0.0020334716,12.98,77.61
12.98_77.615,2024-04-09 20:00:00+00:00,0.0023055305,0.00016218632,12.98,77.615
12.98_77.64,2024-04-09 20:00:00+00:00,0.002770755,0.00022069598,12.98,77.64
12.98_77.695,2024-04-09 20:00:00+00:00,0.0031685093,0.0002311066,12.98,77.695
12.995_77.55,2024-04-09 20:00:00+00:00,0.00417126,0.00019342534,12.995,77.55
12.995_77.555,2024-04-09 20:00:00+00:00,0.01161288,0.00029691576,12.995,77.555
12.995_77.565,2024-04-09 20:00:00+00:00,0.0030936971,0.00021235742,12.995,77.565
12.995_77.57,2024-04-09 20:00:00+00:00,0.0073579284,0.00022813593,12.995,77.57
12.995_77.59,2024-04-09 20:00:00+00:00,0.0029103237,0.00020336104,12.995,77.59
12.995_77.61,2024-04-09 20:00:00+00:00,0.0028726133,0.0002125987,12.995,77.61
12.995_77.615,2024-04-09 20:00:00+00:00,0.0029518295,0.00022423649,12.995,77.615
12.995_77.66,2024-04-09 20:00:00+00:00,0.0044663334,0.0003496107,12.995,77.66
12.995_77.665,2024-04-09 20:00:00+00:00,0.003427104,0.00026421694,12.995,77.665
12.995_77.67,2024-04-09 20:00:00+00:00,0.022606354,0.0011496115,12.995,77.67
12.995_77.695,2024-04-09 20:00:00+00:00,0.015013961,0.00081707945,12.995,77.695
12.99_77.54,2024-04-09 20:00:00+00:00,0.0027413834,0.00019015025,12.99,77.54
12.99_77.55,2024-04-09 20:00:00+00:00,0.0038885563,0.00025007513,12.99,77.55
12.99_77.555,2024-04-09 20:00:00+00:00,0.013578414,0.00032845145,12.99,77.555
12.99_77.57,2024-04-09 20:00:00+00:00,0.0032189281,0.00023363385,12.99,77.57
12.99_77.575,2024-04-09 20:00:00+00:00,0.002939888,0.00020657762,12.99,77.575
12.99_77.59,2024-04-09 20:00:00+00:00,0.003244941,0.00019482094,12.99,77.59
12.99_77.6,2024-04-09 20:00:00+00:00,0.003343086,0.00021768508,12.99,77.6
12.9_77.675,2024-04-09 20:00:00+00:00,0.003458088,0.00027153286,12.9,77.675
13.005_77.55,2024-04-09 20:00:00+00:00,0.004594655,0.00022097118,13.005,77.55
13.005_77.57,2024-04-09 20:00:00+00:00,0.011819186,0.00063742785,13.005,77.57
13.005_77.685,2024-04-09 20:00:00+00:00,0.0036206513,0.00024750907,13.005,77.685
13.015_77.555,2024-04-09 20:00:00+00:00,0.005774908,0.000276922,13.015,77.555
13.01_77.55,2024-04-09 20:00:00+00:00,0.033577632,0.0010524482,13.01,77.55
13.01_77.555,2024-04-09 20:00:00+00:00,0.089377426,0.002338263,13.01,77.555
13.01_77.57,2024-04-09 20:00:00+00:00,0.007130852,0.00023163894,13.01,77.57
13.01_77.695,2024-04-09 20:00:00+00:00,0.28218994,0.010766803,13.01,77.695
13.025_77.585,2024-04-09 20:00:00+00:00,0.0073423274,0.00020662864,13.025,77.585
13.02_77.53,2024-04-09 20:00:00+00:00,0.004639038,0.00021718214,13.02,77.53
13.035_77.59,2024-04-09 20:00:00+00:00,0.01562542,0.0010631446,13.035,77.59
13.035_77.625,2024-04-09 20:00:00+00:00,0.0026902177,0.00017427675,13.035,77.625
13.03_77.535,2024-04-09 20:00:00+00:00,0.0032438962,0.0002517195,13.03,77.535
13.03_77.54,2024-04-09 20:00:00+00:00,0.0040257084,0.00029481825,13.03,77.54
13.03_77.575,2024-04-09 20:00:00+00:00,0.0028142352,0.00021126805,13.03,77.575
13.045_77.575,2024-04-09 20:00:00+00:00,0.0049338597,0.0002596826,13.045,77.575
13.05_77.575,2024-04-09 20:00:00+00:00,0.004351477,0.00022106453,13.05,77.575
13.05_77.595,2024-04-09 20:00:00+00:00,0.0038644488,0.00028480997,13.05,77.595
13.065_77.59,2024-04-09 20:00:00+00:00,0.0032817698,0.00023028904,13.065,77.59
13.07_77.585,2024-04-09 20:00:00+00:00,0.0037026084,0.00019926862,13.07,77.585
13.07_77.59,2024-04-09 20:00:00+00:00,0.024262546,0.0009261289,13.07,77.59
13.095_77.595,2024-04-09 20:00:00+00:00,0.0021663373,0.00016714085,13.095,77.595
13.095_77.6,2024-04-09 20:00:00+00:00,0.0026590154,0.00020008175,13.095,77.6
13.0_77.54,2024-04-09 20:00:00+00:00,0.0022812227,0.00016478788,13.0,77.54
13.0_77.55,2024-04-09 20:00:00+00:00,0.03746596,0.0016127141,13.0,77.55
13.0_77.555,2024-04-09 20:00:00+00:00,0.012188316,0.0003296473,13.0,77.555
13.0_77.57,2024-04-09 20:00:00+00:00,0.015144561,0.0008416016,13.0,77.57
13.0_77.61,2024-04-09 20:00:00+00:00,0.0031756272,0.00024935373,13.0,77.61
13.0_77.675,2024-04-09 20:00:00+00:00,0.017784273,0.0010211612,13.0,77.675
13.0_77.68,2024-04-09 20:00:00+00:00,0.003003038,0.0002077848,13.0,77.68
13.185_77.68,2024-04-09 20:00:00+00:00,0.044650987,0.001511607,13.185,77.68
13.19_77.645,2024-04-09 20:00:00+00:00,0.0028108493,0.00018531071,13.19,77.645
13.19_77.68,2024-04-09 20:00:00+00:00,0.003226099,0.00024302355,13.19,77.68
12.84_77.645,2024-04-09 21:00:00+00:00,0.016250528,0.00047839302,12.84,77.645
12.875_77.595,2024-04-09 21:00:00+00:00,0.004981953,0.00033330324,12.875,77.595
12.87_77.655,2024-04-09 21:00:00+00:00,0.0063300575,0.00042624096,12.87,77.655
12.885_77.64,2024-04-09 21:00:00+00:00,0.006991111,0.00044869955,12.885,77.64
12.895_77.635,2024-04-09 21:00:00+00:00,0.004498609,0.00029707546,12.895,77.635
12.89_77.64,2024-04-09 21:00:00+00:00,0.007393666,0.00048005054,12.89,77.64
12.905_77.63,2024-04-09 21:00:00+00:00,0.009245171,0.0005481534,12.905,77.63
12.915_77.575,2024-04-09 21:00:00+00:00,0.005769862,0.00039701269,12.915,77.575
12.915_77.605,2024-04-09 21:00:00+00:00,0.0032877002,0.00022522341,12.915,77.605
12.915_77.635,2024-04-09 21:00:00+00:00,0.0059013558,0.000442976,12.915,77.635
12.91_77.6,2024-04-09 21:00:00+00:00,0.005548605,0.00038212887,12.91,77.6
12.91_77.635,2024-04-09 21:00:00+00:00,0.00634404,0.00043681797,12.91,77.635
12.91_77.64,2024-04-09 21:00:00+00:00,0.00639338,0.00044030795,12.91,77.64
12.925_77.585,2024-04-09 21:00:00+00:00,0.008385245,0.00039320826,12.925,77.585
12.925_77.62,2024-04-09 21:00:00+00:00,0.0053965,0.00034139951,12.925,77.62
12.925_77.675,2024-04-09 21:00:00+00:00,0.008634098,0.000506862,12.925,77.675
12.925_77.68,2024-04-09 21:00:00+00:00,0.010986798,0.00052139617,12.925,77.68
12.935_77.585,2024-04-09 21:00:00+00:00,0.0065426524,0.0004447344,12.935,77.585
12.935_77.615,2024-04-09 21:00:00+00:00,0.045256793,0.0024299035,12.935,77.615
12.935_77.69,2024-04-09 21:00:00+00:00,0.05515486,0.0018706991,12.935,77.69
12.93_77.58,2024-04-09 21:00:00+00:00,0.014781443,0.00043804414,12.93,77.58
12.93_77.585,2024-04-09 21:00:00+00:00,0.011907759,0.0005548973,12.93,77.585
12.93_77.68,2024-04-09 21:00:00+00:00,0.0070066894,0.00044969938,12.93,77.68
12.93_77.685,2024-04-09 21:00:00+00:00,0.017284809,0.0005100457,12.93,77.685
12.93_77.69,2024-04-09 21:00:00+00:00,0.0046825767,0.0003215239,12.93,77.69
12.945_77.57,2024-04-09 21:00:00+00:00,0.028445272,0.0017013063,12.945,77.57
12.945_77.595,2024-04-09 21:00:00+00:00,0.01008682,0.00045165216,12.945,77.595
12.945_77.7,2024-04-09 21:00:00+00:00,0.0033047441,0.00021467167,12.945,77.7
12.94_77.585,2024-04-09 21:00:00+00:00,0.01899477,0.00050558883,12.94,77.585
12.94_77.695,2024-04-09 21:00:00+00:00,0.025825348,0.0013034951,12.94,77.695
12.94_77.7,2024-04-09 21:00:00+00:00,0.005795968,0.00040591453,12.94,77.7
12.955_77.545,2024-04-09 21:00:00+00:00,0.015078137,0.00077334436,12.955,77.545
12.955_77.585,2024-04-09 21:00:00+00:00,0.007830541,0.00045763905,12.955,77.585
12.955_77.7,2024-04-09 21:00:00+00:00,0.00780053,0.0005285031,12.955,77.7
12.95_77.54,2024-04-09 21:00:00+00:00,0.0058002053,0.00040154497,12.95,77.54
12.95_77.7,2024-04-09 21:00:00+00:00,0.023969144,0.00071037543,12.95,77.7
12.965_77.535,2024-04-09 21:00:00+00:00,0.0061616777,0.00037526755,12.965,77.535
12.965_77.54,2024-04-09 21:00:00+00:00,0.026097478,0.0012753002,12.965,77.54
12.965_77.555,2024-04-09 21:00:00+00:00,0.008753354,0.00051700673,12.965,77.555
12.965_77.575,2024-04-09 21:00:00+00:00,4.5477495,0.13769399,12.965,77.575
12.965_77.58,2024-04-09 21:00:00+00:00,0.047915712,0.0019435855,12.965,77.58
12.965_77.585,2024-04-09 21:00:00+00:00,0.04395306,0.0020045645,12.965,77.585
12.965_77.64,2024-04-09 21:00:00+00:00,0.006539024,0.00039983125,12.965,77.64
12.965_77.715,2024-04-09 21:00:00+00:00,0.0034726916,0.00023789622,12.965,77.715
12.965_77.72,2024-04-09 21:00:00+00:00,0.017066909,0.00096797413,12.965,77.72
12.96_77.51,2024-04-09 21:00:00+00:00,0.0060555646,0.00041937557,12.96,77.51
12.96_77.53,2024-04-09 21:00:00+00:00,0.005298496,0.00029613014,12.96,77.53
12.96_77.575,2024-04-09 21:00:00+00:00,0.033387743,0.0017468526,12.96,77.575
12.96_77.58,2024-04-09 21:00:00+00:00,0.025848994,0.0013637838,12.96,77.58
12.96_77.585,2024-04-09 21:00:00+00:00,0.0072281873,0.00046784928,12.96,77.585
12.96_77.595,2024-04-09 21:00:00+00:00,0.0032125965,0.00023316698,12.96,77.595
12.96_77.6,2024-04-09 21:00:00+00:00,0.005126437,0.00035425494,12.96,77.6
12.96_77.645,2024-04-09 21:00:00+00:00,0.006009688,0.00038660446,12.96,77.645
12.96_77.65,2024-04-09 21:00:00+00:00,0.007811079,0.00051586056,12.96,77.65
12.96_77.7,2024-04-09 21:00:00+00:00,0.006613656,0.0004245609,12.96,77.7
12.96_77.715,2024-04-09 21:00:00+00:00,0.005723946,0.00038139863,12.96,77.715
12.975_77.54,2024-04-09 21:00:00+00:00,0.005320831,0.0003653489,12.975,77.54
12.975_77.545,2024-04-09 21:00:00+00:00,0.043188933,0.0019428456,12.975,77.545
12.975_77.55,2024-04-09 21:00:00+00:00,0.03454231,0.0017416882,12.975,77.55
12.975_77.56,2024-04-09 21:00:00+00:00,0.029038312,0.0015352331,12.975,77.56
12.975_77.57,2024-04-09 21:00:00+00:00,0.02892371,0.0014391525,12.975,77.57
12.975_77.575,2024-04-09 21:00:00+00:00,0.2567718,0.005068162,12.975,77.575
12.975_77.58,2024-04-09 21:00:00+00:00,0.21672222,0.004492087,12.975,77.58
12.975_77.59,2024-04-09 21:00:00+00:00,0.0045513585,0.0002995044,12.975,77.59
12.975_77.61,2024-04-09 21:00:00+00:00,0.006191159,0.0004283987,12.975,77.61
12.975_77.615,2024-04-09 21:00:00+00:00,0.006837851,0.0004400398,12.975,77.615
12.975_77.62,2024-04-09 21:00:00+00:00,0.008487498,0.00050295284,12.975,77.62
12.975_77.625,2024-04-09 21:00:00+00:00,0.007130088,0.00048720604,12.975,77.625
12.97_77.535,2024-04-09 21:00:00+00:00,0.009261639,0.00041757702,12.97,77.535
12.97_77.545,2024-04-09 21:00:00+00:00,0.004141996,0.00028272785,12.97,77.545
12.97_77.575,2024-04-09 21:00:00+00:00,0.04834366,0.00219975,12.97,77.575
12.97_77.58,2024-04-09 21:00:00+00:00,0.008229161,0.000505046,12.97,77.58
12.97_77.59,2024-04-09 21:00:00+00:00,0.005798756,0.00040275467,12.97,77.59
12.97_77.595,2024-04-09 21:00:00+00:00,0.005762556,0.0003904566,12.97,77.595
12.97_77.6,2024-04-09 21:00:00+00:00,0.007564067,0.00042065117,12.97,77.6
12.97_77.605,2024-04-09 21:00:00+00:00,0.00607718,0.00041233617,12.97,77.605
12.97_77.62,2024-04-09 21:00:00+00:00,0.005839331,0.00039012585,12.97,77.62
12.97_77.64,2024-04-09 21:00:00+00:00,0.007506176,0.00050163694,12.97,77.64
12.97_77.645,2024-04-09 21:00:00+00:00,0.0063852877,0.00039775536,12.97,77.645
12.97_77.66,2024-04-09 21:00:00+00:00,0.006357885,0.0004100142,12.97,77.66
12.97_77.71,2024-04-09 21:00:00+00:00,0.0059138373,0.00041038997,12.97,77.71
12.985_77.55,2024-04-09 21:00:00+00:00,0.0101331575,0.00047651338,12.985,77.55
12.985_77.555,2024-04-09 21:00:00+00:00,0.018122662,0.00079203554,12.985,77.555
12.985_77.575,2024-04-09 21:00:00+00:00,0.0056056217,0.00039469113,12.985,77.575
12.985_77.58,2024-04-09 21:00:00+00:00,0.007941661,0.00051268213,12.985,77.58
12.985_77.6,2024-04-09 21:00:00+00:00,0.005854542,0.00036220398,12.985,77.6
12.985_77.605,2024-04-09 21:00:00+00:00,0.06005814,0.0022563965,12.985,77.605
12.985_77.61,2024-04-09 21:00:00+00:00,0.03294438,0.0014186564,12.985,77.61
12.98_77.555,2024-04-09 21:00:00+00:00,0.006643823,0.00044188494,12.98,77.555
12.98_77.56,2024-04-09 21:00:00+00:00,0.005962225,0.00041979953,12.98,77.56
12.98_77.575,2024-04-09 21:00:00+00:00,0.20215857,0.0055370154,12.98,77.575
12.98_77.58,2024-04-09 21:00:00+00:00,0.054932952,0.0019713663,12.98,77.58
12.98_77.6,2024-04-09 21:00:00+00:00,0.018950542,0.0010261866,12.98,77.6
12.98_77.605,2024-04-09 21:00:00+00:00,0.058100373,0.002243617,12.98,77.605
12.98_77.61,2024-04-09 21:00:00+00:00,0.09997617,0.0031551446,12.98,77.61
12.98_77.615,2024-04-09 21:00:00+00:00,0.0048994683,0.0003090818,12.98,77.615
12.98_77.64,2024-04-09 21:00:00+00:00,0.0056408476,0.0003974953,12.98,77.64
12.98_77.695,2024-04-09 21:00:00+00:00,0.006910743,0.00045031324,12.98,77.695
12.995_77.55,2024-04-09 21:00:00+00:00,0.010201568,0.00043969284,12.995,77.55
12.995_77.555,2024-04-09 21:00:00+00:00,0.032896087,0.0007879978,12.995,77.555
12.995_77.565,2024-04-09 21:00:00+00:00,0.005331143,0.00032898705,12.995,77.565
12.995_77.57,2024-04-09 21:00:00+00:00,0.018004978,0.00053129665,12.995,77.57
12.995_77.59,2024-04-09 21:00:00+00:00,0.0072698975,0.00045586485,12.995,77.59
12.995_77.61,2024-04-09 21:00:00+00:00,0.006260873,0.00041330603,12.995,77.61
12.995_77.615,2024-04-09 21:00:00+00:00,0.006935241,0.00046858887,12.995,77.615
12.995_77.66,2024-04-09 21:00:00+00:00,0.010889016,0.0007555766,12.995,77.66
12.995_77.665,2024-04-09 21:00:00+00:00,0.006855088,0.0004692967,12.995,77.665
12.995_77.67,2024-04-09 21:00:00+00:00,0.046633698,0.0021954242,12.995,77.67
12.995_77.695,2024-04-09 21:00:00+00:00,0.024702236,0.0012344016,12.995,77.695
12.99_77.54,2024-04-09 21:00:00+00:00,0.0063852877,0.00039775536,12.99,77.54
12.99_77.55,2024-04-09 21:00:00+00:00,0.008846135,0.00051473133,12.99,77.55
12.99_77.555,2024-04-09 21:00:00+00:00,0.027146002,0.0006397478,12.99,77.555
12.99_77.57,2024-04-09 21:00:00+00:00,0.0056079235,0.00036381945,12.99,77.57
12.99_77.575,2024-04-09 21:00:00+00:00,0.006615263,0.00041689965,12.99,77.575
12.99_77.59,2024-04-09 21:00:00+00:00,0.0077015003,0.00042102247,12.99,77.59
12.99_77.6,2024-04-09 21:00:00+00:00,0.008029635,0.00047250342,12.99,77.6
12.9_77.675,2024-04-09 21:00:00+00:00,0.0068567977,0.0004771013,12.9,77.675
13.005_77.55,2024-04-09 21:00:00+00:00,0.010812135,0.00048205277,13.005,77.55
13.005_77.57,2024-04-09 21:00:00+00:00,0.022270683,0.001103692,13.005,77.57
13.005_77.685,2024-04-09 21:00:00+00:00,0.007423616,0.00045642405,13.005,77.685
13.015_77.555,2024-04-09 21:00:00+00:00,0.013439613,0.0005975745,13.015,77.555
13.01_77.55,2024-04-09 21:00:00+00:00,0.058771253,0.0017553479,13.01,77.55
13.01_77.555,2024-04-09 21:00:00+00:00,0.17794685,0.0047832215,13.01,77.555
13.01_77.57,2024-04-09 21:00:00+00:00,0.016251342,0.00050126505,13.01,77.57
13.01_77.695,2024-04-09 21:00:00+00:00,0.5132551,0.018471561,13.01,77.695
13.025_77.585,2024-04-09 21:00:00+00:00,0.015326236,0.00041232497,13.025,77.585
13.02_77.53,2024-04-09 21:00:00+00:00,0.011331789,0.00049276184,13.02,77.53
13.035_77.59,2024-04-09 21:00:00+00:00,0.025081795,0.0015411862,13.035,77.59
13.035_77.625,2024-04-09 21:00:00+00:00,0.0053057666,0.00031077222,13.035,77.625
13.03_77.535,2024-04-09 21:00:00+00:00,0.006038946,0.00041581076,13.03,77.535
13.03_77.54,2024-04-09 21:00:00+00:00,0.007831861,0.0005121795,13.03,77.54
13.03_77.575,2024-04-09 21:00:00+00:00,0.0060730167,0.00040603065,13.03,77.575
